Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
MP_W000_G3_1000g_R1_SH.TIF,68,25.602,0.377,24.289,7.554,0.197,0.462
MP_W000_G3_1000g_R2_SH.TIF,67,23.182,0.346,21.993,8.388,0.206,0.476
MP_W000_G3_1000g_R3_SH.TIF,83,19.036,0.229,18.06,7.002,0.19,0.441
MP_W000_G3_1000g_R4_SH.TIF,95,18.826,0.198,17.861,6.115,0.175,0.423
MP_W000_G3_1000g_R5_SH.TIF,124,9.333,0.075,8.855,3.33,0.158,0.391
MP_W000_G3_100g_R1_SH.TIF,66,2.9,0.044,2.751,2.523,0.12,0.318
MP_W000_G3_100g_R2_SH.TIF,77,4.223,0.055,4.006,2.782,0.14,0.352
MP_W000_G3_100g_R3_SH.TIF,83,4.556,0.055,4.322,2.812,0.146,0.366
MP_W000_G3_100g_R4_SH.TIF,101,5.718,0.057,5.425,2.906,0.138,0.349
MP_W000_G3_100g_R5_SH.TIF,107,6.461,0.06,6.129,2.955,0.128,0.346
MP_W000_G3_2000g_R1_SH.TIF,105,15.013,0.143,14.243,4.827,0.192,0.435
MP_W000_G3_2000g_R2_SH.TIF,109,16.106,0.148,15.28,5.003,0.207,0.474
MP_W000_G3_2000g_R3_SH.TIF,89,17.322,0.195,16.434,6.195,0.185,0.425
MP_W000_G3_2000g_R4_SH.TIF,135,14.99,0.111,14.221,4.03,0.19,0.448
MP_W000_G3_2000g_R5_SH.TIF,109,13.726,0.126,13.022,4.862,0.164,0.401
MP_W000_G3_200g_R1_SH.TIF,121,8.534,0.071,8.096,3.378,0.157,0.39
MP_W000_G3_200g_R2_SH.TIF,84,5.381,0.064,5.105,3.173,0.158,0.398
MP_W000_G3_200g_R3_SH.TIF,93,5.574,0.06,5.288,2.987,0.15,0.358
MP_W000_G3_200g_R4_SH.TIF,113,5.7,0.05,5.408,2.649,0.157,0.39
MP_W000_G3_200g_R5_SH.TIF,121,8.751,0.072,8.302,3.31,0.161,0.386
MP_W000_G3_400g_R1_SH.TIF,81,15.653,0.193,14.85,6.209,0.172,0.417
MP_W000_G3_400g_R2_SH.TIF,121,10.85,0.09,10.293,3.975,0.147,0.376
MP_W000_G3_400g_R3_SH.TIF,104,9.847,0.095,9.342,4.15,0.14,0.363
MP_W000_G3_400g_R4_SH.TIF,129,9.351,0.072,8.872,3.185,0.172,0.404
MP_W000_G3_400g_R5_SH.TIF,128,9.124,0.071,8.656,3.035,0.173,0.414
MP_W000_G3_800g_R1_SH.TIF,95,15.667,0.165,14.864,5.666,0.159,0.402
MP_W000_G3_800g_R2_SH.TIF,139,10.481,0.075,9.943,3.212,0.158,0.399
MP_W000_G3_800g_R3_SH.TIF,124,11.095,0.089,10.526,3.734,0.162,0.403
MP_W000_G3_800g_R4_SH.TIF,107,17.353,0.162,16.463,4.955,0.205,0.474
MP_W000_G3_800g_R5_SH.TIF,83,22.328,0.269,21.183,5.938,0.168,0.44
MP_W001_G3_1000g_R1_SH.TIF,66,31.285,0.474,29.691,6.866,0.245,0.5
MP_W001_G3_1000g_R2_SH.TIF,32,44.014,1.375,41.771,9.205,0.279,0.569
MP_W001_G3_1000g_R3_SH.TIF,42,35.416,0.843,33.612,6.501,0.206,0.498
MP_W001_G3_1000g_R4_SH.TIF,30,45.759,1.525,43.428,6.301,0.287,0.593
MP_W001_G3_1000g_R5_SH.TIF,42,41.319,0.984,39.214,6.028,0.238,0.526
MP_W001_G3_100g_R1_SH.TIF,111,11.121,0.1,10.554,3.684,0.181,0.417
MP_W001_G3_100g_R2_SH.TIF,115,12.008,0.104,11.397,3.925,0.176,0.431
MP_W001_G3_100g_R3_SH.TIF,98,12.219,0.125,11.597,5.03,0.164,0.407
MP_W001_G3_100g_R4_SH.TIF,90,14.355,0.16,13.624,5.365,0.175,0.428
MP_W001_G3_100g_R5_SH.TIF,97,12.225,0.126,11.602,4.967,0.166,0.395
MP_W001_G3_2000g_R1_SH.TIF,35,47.241,1.35,44.835,5.651,0.264,0.559
MP_W001_G3_2000g_R2_SH.TIF,26,50.025,1.924,47.476,8.775,0.26,0.56
MP_W001_G3_2000g_R3_SH.TIF,57,38.974,0.684,36.988,4.409,0.239,0.523
MP_W001_G3_2000g_R4_SH.TIF,36,54.028,1.501,51.276,4.923,0.262,0.586
MP_W001_G3_2000g_R5_SH.TIF,27,50.069,1.854,47.518,6.491,0.258,0.567
